"","X","x","y","Labels","Energy","Magnetization","Temp"
"1195226",1195225,36.8764404384046,0.109816033833694,1,1382,0.9125,1.97
"1195227",1195226,-36.5252624048273,-0.396244152169506,2,1414,0.9225,1.97
"1195228",1195227,37.828056823648,-0.905630669955115,1,1446,0.93625,1.97
"1195229",1195228,-37.1777116196012,-0.301220675946048,2,1442,0.93875,1.98166666666667
"1195230",1195229,37.0791481250431,-1.89028630880731,1,1410,0.9175,1.98166666666667
"1195231",1195230,-35.672964259251,-0.274977540184583,2,1408,0.90125,1.98166666666667
"1195232",1195231,-34.2767735420398,-1.82120902347626,2,1316,0.86625,1.98166666666667
"1195233",1195232,-35.7274297978977,0.208789746903914,2,1354,0.9025,1.99333333333333
"1195234",1195233,38.0766148831081,0.352827175635833,1,1444,0.9425,1.99333333333333
"1195235",1195234,36.2778070287877,-0.510517462726154,1,1398,0.8975,1.99333333333333
"1195236",1195235,-36.8273301745534,-0.18249324133104,2,1414,0.93,1.99333333333333
"1195237",1195236,-35.3744801668027,-0.458290126986265,2,1382,0.89375,2.005
"1195238",1195237,37.3262022094423,0.426375381553319,1,1398,0.92375,2.005
"1195239",1195238,-37.0771255090574,-0.404153846091501,2,1438,0.93625,2.005
"1195240",1195239,36.9279152029032,0.225639232580273,1,1402,0.91375,2.005
"1195241",1195240,-36.7762298655335,-0.844593734999563,2,1422,0.92875,2.01666666666667
"1195242",1195241,37.3763686792682,-0.0734855477564557,1,1392,0.925,2.01666666666667
